id,label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,modularity_class
67247,Jeremiasmules,1,0,1,1.0,0.0,1.0,0
67248,ale_hatsune,1,0,1,1.0,0.0,1.0,0
67249,vUelpWt4930mJY4,2,0,2,2.0,0.0,2.0,0
67250,kaylajmilligan,1,0,1,1.0,0.0,1.0,0
67251,MashiLVDE,5,1,6,5.0,1.0,6.0,0
67252,Valeria01168391,2,0,2,4.0,0.0,4.0,0
67253,Barbilete,0,1,1,0.0,1.0,1.0,0
67254,jacopalermo,1,0,1,1.0,0.0,1.0,0
67255,paulycordero22,1,0,1,3.0,0.0,3.0,0
67256,hernanhgv,1,0,1,1.0,0.0,1.0,0
67257,ValentinStonee,1,0,1,1.0,0.0,1.0,0
67258,marceloaurelio,1,0,1,2.0,0.0,2.0,0
67259,JazFranco_tw,1,0,1,1.0,0.0,1.0,0
67260,zulsolar,1,0,1,1.0,0.0,1.0,0
67261,claralucia25,14,0,14,17.0,0.0,17.0,131
67262,aaronbrethorst,1,0,1,1.0,0.0,1.0,0
67263,GabiAlanizCarp,1,0,1,1.0,0.0,1.0,0
67264,muri_mdp,1,0,1,1.0,0.0,1.0,0
67265,jay_dingo,1,0,1,1.0,0.0,1.0,0
67266,AchaPatriot,2,0,2,2.0,0.0,2.0,0
67267,maygaraay,1,0,1,1.0,0.0,1.0,0
67268,OrneGscGentile,1,0,1,1.0,0.0,1.0,0
67269,RiuYashira,1,0,1,2.0,0.0,2.0,0
67270,DiamelaNTVG,1,0,1,1.0,0.0,1.0,0
67271,Luisvel98625606,7,0,7,8.0,0.0,8.0,131
67272,FR_Merlo,9,1,10,9.0,1.0,10.0,147
67273,alohalaural,1,0,1,1.0,0.0,1.0,0
67274,delfiravagnani0,2,1,3,2.0,2.0,4.0,0
67275,DiegoMorizio17,1,0,1,1.0,0.0,1.0,0
67276,claudiocarneval,1,0,1,1.0,0.0,1.0,0
67277,Norber3102,3,0,3,3.0,0.0,3.0,0
67278,cesarargt,1,0,1,1.0,0.0,1.0,0
67279,sarmientoaye,1,0,1,1.0,0.0,1.0,0
67280,facusoster,24,2,26,28.0,4.0,32.0,91
67281,TallyAnnaE,1,0,1,1.0,0.0,1.0,0
67282,saidlautaro4,1,0,1,1.0,0.0,1.0,0
67283,ecuciudadana,1,0,1,1.0,0.0,1.0,0
67284,hectormanu2012,3,0,3,4.0,0.0,4.0,0
67285,Naiaravictoriaa,0,1,1,0.0,1.0,1.0,0
67286,Feer25,1,0,1,1.0,0.0,1.0,0
67287,PanchoLamanna,1,0,1,1.0,0.0,1.0,0
67288,cimarron_negro,5,0,5,5.0,0.0,5.0,0
67289,catabadenas,1,0,1,1.0,0.0,1.0,0
67290,MicaelaCanziani,1,0,1,1.0,0.0,1.0,0
67291,MicaOviedohz,1,0,1,1.0,0.0,1.0,0
67292,FlaGiselR,1,0,1,1.0,0.0,1.0,0
67293,rauledgardopere,5,0,5,6.0,0.0,6.0,0
67294,galloclaudio39,1,0,1,1.0,0.0,1.0,0
67295,Kellyeahyeah,1,0,1,1.0,0.0,1.0,0
67296,SebaInvernoz,1,0,1,1.0,0.0,1.0,0
67297,Ruso_Braillard,1,0,1,2.0,0.0,2.0,0
67298,verdia_sofia,1,0,1,1.0,0.0,1.0,0
67299,debporrazzo,2,0,2,2.0,0.0,2.0,0
67300,mariaositas,13,0,13,14.0,0.0,14.0,91
67301,MarianaGuati,1,0,1,1.0,0.0,1.0,0
67302,trisalt,1,0,1,1.0,0.0,1.0,0
67303,cristinapederne,1,0,1,1.0,0.0,1.0,0
67304,ZoBeatriz,9,2,11,9.0,2.0,11.0,131
67305,agus_chelo,1,0,1,1.0,0.0,1.0,0
67306,pablobazzano,2,0,2,2.0,0.0,2.0,0
67307,cordoba_elena,1,0,1,1.0,0.0,1.0,0
67308,pipicocinera,9,0,9,9.0,0.0,9.0,131
67309,fedeposta,1,1,2,1.0,1.0,2.0,0
67310,LucasLMV99,1,0,1,1.0,0.0,1.0,0
67311,CamiVillegas07,1,0,1,1.0,0.0,1.0,0
67312,betaniar_,1,0,1,1.0,0.0,1.0,0
67313,toomisalguero,1,0,1,1.0,0.0,1.0,0
67314,Figarito_,1,0,1,1.0,0.0,1.0,0
67315,candelacomino01,1,0,1,1.0,0.0,1.0,0
67316,maria_elena55,1,0,1,1.0,0.0,1.0,0
67317,OrgulloPorteno,24,1,25,26.0,1.0,27.0,131
67318,lichibussolino,0,1,1,0.0,1.0,1.0,0
67319,Jaykelz,1,0,1,1.0,0.0,1.0,0
67320,GustOlmos,36,0,36,48.0,0.0,48.0,131
67321,Brenda_masin,2,0,2,2.0,0.0,2.0,0
67322,eugeelias1,1,0,1,1.0,0.0,1.0,0
67323,kala72lol,20,1,21,23.0,1.0,24.0,131
67324,myrianpin,0,1,1,0.0,1.0,1.0,0
67325,MarFPaz,10,0,10,11.0,0.0,11.0,131
67326,iVickyLobos,0,1,1,0.0,1.0,1.0,0
67327,gildatt773,1,0,1,1.0,0.0,1.0,0
67328,KGerard63,1,0,1,1.0,0.0,1.0,0
67329,marcelobechir,3,0,3,3.0,0.0,3.0,0
67330,FrigeriLis,1,0,1,1.0,0.0,1.0,0
67331,Nadiis95,1,1,2,1.0,1.0,2.0,0
67332,kootenaygreg,1,0,1,1.0,0.0,1.0,0
67333,MatiasMgp,1,0,1,1.0,0.0,1.0,0
67334,gdubertrand,2,0,2,2.0,0.0,2.0,0
67335,sebabilonia1,4,0,4,4.0,0.0,4.0,0
67336,celinamcb,1,0,1,1.0,0.0,1.0,0
67337,PepoInv,1,0,1,1.0,0.0,1.0,0
67338,topol2001,1,0,1,1.0,0.0,1.0,0
67339,charitocuerva,14,1,15,17.0,1.0,18.0,131
67340,magdaenmitre,1,0,1,1.0,0.0,1.0,0
67341,RomiDefe,1,0,1,1.0,0.0,1.0,0
67342,luipepe12,7,0,7,7.0,0.0,7.0,158
67343,flor_rodz,1,0,1,1.0,0.0,1.0,0
67344,_MonteroLautaro,1,0,1,1.0,0.0,1.0,0
67345,GroneQueen,16,0,16,24.0,0.0,24.0,131
67346,NeilOrlando,0,1,1,0.0,1.0,1.0,0
67347,giuroldan,1,0,1,1.0,0.0,1.0,0
67348,marollypolly,1,0,1,1.0,0.0,1.0,0
67349,CristianBanno,1,0,1,1.0,0.0,1.0,0
67350,biandivanni,1,0,1,1.0,0.0,1.0,0
67351,JoseDiazChavez2,1,0,1,1.0,0.0,1.0,0
67352,anaadestefano,6,1,7,6.0,1.0,7.0,91
67353,bohemiankahlo,0,1,1,0.0,1.0,1.0,0
67354,patog2910,14,0,14,24.0,0.0,24.0,131
67355,Edy_Miranda,5,0,5,5.0,0.0,5.0,0
67356,radarrechon,1,0,1,2.0,0.0,2.0,0
67357,DaiSaantillan,1,0,1,1.0,0.0,1.0,0
67358,grabafestival,2,0,2,2.0,0.0,2.0,0
67359,catalogo3000,23,0,23,28.0,0.0,28.0,131
67360,MatiFernando77,2,0,2,3.0,0.0,3.0,0
67361,edugalpe,1,0,1,1.0,0.0,1.0,0
67362,czacchino_,4,1,5,6.0,1.0,7.0,0
67363,gobando577,3,0,3,3.0,0.0,3.0,0
67364,abel_abel22,0,1,1,0.0,1.0,1.0,0
67365,ranmart132bg1,1,0,1,1.0,0.0,1.0,0
67366,LauraPikila78,4,0,4,4.0,0.0,4.0,0
67367,vickicubito,1,0,1,1.0,0.0,1.0,0
67368,eauxkayy,1,0,1,1.0,0.0,1.0,0
67369,lupo2214,2,0,2,2.0,0.0,2.0,0
67370,MacMichya2,1,0,1,1.0,0.0,1.0,0
67371,miss_melanieg,1,0,1,1.0,0.0,1.0,0
67372,LNKDistritoCba,2,0,2,5.0,0.0,5.0,0
67373,alejandranicha,5,0,5,5.0,0.0,5.0,0
67374,2015Brimar,2,0,2,2.0,0.0,2.0,0
67375,TheKRockUpdate,1,0,1,1.0,0.0,1.0,0
67376,FacuLopezFraga,1,0,1,1.0,0.0,1.0,0
67377,betos10104,1,0,1,1.0,0.0,1.0,0
67378,SusanWard2016,1,0,1,1.0,0.0,1.0,0
67379,Monkey_tqe,1,0,1,1.0,0.0,1.0,0
67380,AgenciaTelam,139,6,145,149.0,6.0,155.0,91
67381,PokemonGO_AR,2,0,2,2.0,0.0,2.0,0
67382,fabro74,1,0,1,1.0,0.0,1.0,0
67383,sergioangio,1,0,1,1.0,0.0,1.0,0
67384,Rjrb999Veronica,1,0,1,1.0,0.0,1.0,0
67385,mumialadren,2,1,3,3.0,1.0,4.0,0
67386,MazzottaAdriana,1,0,1,1.0,0.0,1.0,0
67387,TwitBot57,2,0,2,2.0,0.0,2.0,0
67388,acfortuna,4,0,4,4.0,0.0,4.0,0
67389,Nemoiyyari,2,0,2,2.0,0.0,2.0,0
67390,PatsyAgue,3,0,3,3.0,0.0,3.0,0
67391,zazaGisele,1,0,1,1.0,0.0,1.0,0
67392,ZezeSarto,1,0,1,1.0,0.0,1.0,0
67393,cuervodonosa,1,0,1,2.0,0.0,2.0,0
67394,lorena7272,0,1,1,0.0,1.0,1.0,0
67395,Vitrina_Televen,1,0,1,1.0,0.0,1.0,0
67396,enca68,4,0,4,5.0,0.0,5.0,0
67397,NoraArana,1,1,2,1.0,1.0,2.0,0
67398,Pekko14,15,0,15,15.0,0.0,15.0,131
67399,kathleenmcf,1,0,1,1.0,0.0,1.0,0
67400,AjiVero,2,0,2,2.0,0.0,2.0,0
67401,aliciagonzalez9,4,1,5,4.0,1.0,5.0,0
67402,Lujanero17,1,0,1,1.0,0.0,1.0,0
67403,MelLongstaff,0,1,1,0.0,1.0,1.0,0
67404,KittyBarrero,1,0,1,1.0,0.0,1.0,0
67405,ValenMassiero02,0,1,1,0.0,1.0,1.0,0
67406,FiorDiDee,1,1,2,1.0,1.0,2.0,0
67407,aniallado,0,1,1,0.0,1.0,1.0,0
67408,RosselloMartin,3,0,3,3.0,0.0,3.0,0
67409,BucolicUtopia,2,0,2,2.0,0.0,2.0,0
67410,tatiana16107394,1,0,1,1.0,0.0,1.0,0
67411,romina1412,1,0,1,1.0,0.0,1.0,0
67412,fabrina_guevara,1,0,1,1.0,0.0,1.0,0
67413,jorgevuano,3,1,4,3.0,1.0,4.0,0
67414,MariaJ_Labella,1,0,1,1.0,0.0,1.0,0
67415,francojuans,4,0,4,9.0,0.0,9.0,0
67416,AdriaZu92,1,0,1,1.0,0.0,1.0,0
67417,arnaldoaredes,1,0,1,1.0,0.0,1.0,0
67418,delia_julieta,1,0,1,1.0,0.0,1.0,0
67419,davereichert,0,2,2,0.0,2.0,2.0,0
67420,_belle_curve_,1,0,1,1.0,0.0,1.0,0
67421,roncocasbas,1,1,2,1.0,1.0,2.0,0
67422,HugofernandezHf,2,0,2,4.0,0.0,4.0,0
67423,alexand23961674,1,0,1,1.0,0.0,1.0,0
67424,JaaviAraujo,1,0,1,1.0,0.0,1.0,0
67425,Orii_Goonzalez,1,1,2,1.0,1.0,2.0,0
67426,CamilaElia1,3,0,3,3.0,0.0,3.0,0
67427,SHEERANBOLUD0,1,0,1,1.0,0.0,1.0,0
67428,danylosanz,10,0,10,10.0,0.0,10.0,91
67429,Guillecorrea72,3,0,3,5.0,0.0,5.0,0
67430,MeeliiDemarchi,4,0,4,4.0,0.0,4.0,0
67431,pabloemilio63,1,0,1,1.0,0.0,1.0,0
67432,rockabierta,1,0,1,3.0,0.0,3.0,0
67433,LolaaBalquinta,1,0,1,1.0,0.0,1.0,0
67434,TinaAnceschi,1,0,1,4.0,0.0,4.0,0
67435,MilaSoraires,1,0,1,1.0,0.0,1.0,0
67436,LeshaBoyault,4,1,5,4.0,1.0,5.0,0
67437,Tobiasalaya,1,0,1,1.0,0.0,1.0,0
67438,bhut213,2,0,2,2.0,0.0,2.0,0
67439,barlettamario,1,0,1,1.0,0.0,1.0,0
67440,civicaction,52,2,54,53.0,2.0,55.0,271
67441,carmengorosito,2,0,2,2.0,0.0,2.0,0
67442,pvcanelo,4,0,4,4.0,0.0,4.0,0
67443,Otii66__,4,0,4,4.0,0.0,4.0,0
67444,Pietro_Galvagno,35,2,37,37.0,2.0,39.0,173
67445,AshleyGawd,1,0,1,1.0,0.0,1.0,0
67446,mimayito2014,1,0,1,1.0,0.0,1.0,0
67447,EsgSilvia,2,0,2,3.0,0.0,3.0,0
67448,elquijotemalote,1,0,1,1.0,0.0,1.0,0
67449,Ferdinando1975,1,0,1,1.0,0.0,1.0,0
67450,mateblues,1,0,1,1.0,0.0,1.0,0
67451,jim7911,3,0,3,3.0,0.0,3.0,0
67452,alaniz422,1,0,1,1.0,0.0,1.0,0
67453,caamibotella,1,0,1,1.0,0.0,1.0,0
67454,SoloLoba,2,0,2,2.0,0.0,2.0,0
67455,Andrea88327306,1,0,1,1.0,0.0,1.0,0
67456,NoOneSeesMMee,17,4,21,17.0,4.0,21.0,91
67457,candelatur,0,1,1,0.0,1.0,1.0,0
67458,hernanver,1,0,1,1.0,0.0,1.0,0
67459,Mey42M,3,0,3,3.0,0.0,3.0,0
67460,banlesage,3,0,3,4.0,0.0,4.0,0
67461,AnaFuentealb,0,1,1,0.0,1.0,1.0,0
67462,Yung_Aye666,1,0,1,1.0,0.0,1.0,0
67463,carlos_verdun,2,0,2,2.0,0.0,2.0,0
67464,thefabbula,3,0,3,3.0,0.0,3.0,0
67465,flor_pedraza,3,0,3,3.0,0.0,3.0,0
67466,HectorFabioGa11,2,0,2,2.0,0.0,2.0,0
67467,virtualthought1,1,0,1,1.0,0.0,1.0,0
67468,FedeCacciurri,1,0,1,1.0,0.0,1.0,0
67469,hildarojas14,4,0,4,4.0,0.0,4.0,0
67470,gonzalo30263796,1,0,1,2.0,0.0,2.0,0
67471,aceitemar,1,0,1,1.0,0.0,1.0,0
67472,kolaleach,1,0,1,1.0,0.0,1.0,0
67473,JeanJAuthor,1,0,1,1.0,0.0,1.0,0
67474,maite_tarrats,1,0,1,1.0,0.0,1.0,0
67475,lawlesseyes,2,0,2,2.0,0.0,2.0,0
67476,DanielPerrotta2,1,0,1,1.0,0.0,1.0,0
67477,ycvillegasII,1,0,1,1.0,0.0,1.0,0
67478,meryam440,1,0,1,1.0,0.0,1.0,0
67479,felipelahiteau,1,0,1,1.0,0.0,1.0,0
67480,AmericaTV,9,1,10,11.0,1.0,12.0,226
67481,amartx_,1,0,1,1.0,0.0,1.0,0
67482,micheleflemingg,1,0,1,1.0,0.0,1.0,0
67483,lubravoherrera1,1,0,1,1.0,0.0,1.0,0
67484,agusquinteros_,1,0,1,1.0,0.0,1.0,0
67485,PIPIOELBOSTERO,9,1,10,14.0,2.0,16.0,18
67486,ger_klaus,9,1,10,12.0,1.0,13.0,131
67487,Justinsnnutella,1,0,1,1.0,0.0,1.0,0
67488,rogue_rita,1,0,1,1.0,0.0,1.0,0
67489,claudiopresman,3,0,3,3.0,0.0,3.0,0
67490,IsabellaDiSanti,1,0,1,1.0,0.0,1.0,0
67491,SofiaBacelli,0,1,1,0.0,1.0,1.0,0
67492,Tomas_97_EDLP,1,0,1,1.0,0.0,1.0,0
67493,Cori_C,1,0,1,1.0,0.0,1.0,0
67494,GustavodeBrown,1,0,1,1.0,0.0,1.0,0
67495,cariciasatualma,1,0,1,1.0,0.0,1.0,0
67496,DeboraO44632121,1,0,1,1.0,0.0,1.0,0
67497,yocoyma51,1,0,1,1.0,0.0,1.0,0
67498,Sebas_Dagrosa,1,0,1,1.0,0.0,1.0,0
67499,MarceloCanelo,2,0,2,2.0,0.0,2.0,0
67500,brunodivididos,11,1,12,11.0,1.0,12.0,131
67501,LaPisarelloUCR,2,0,2,2.0,0.0,2.0,0
67502,NPassano7,1,0,1,1.0,0.0,1.0,0
67503,rociotauber,1,0,1,1.0,0.0,1.0,0
67504,jorgepicchi,3,0,3,3.0,0.0,3.0,0
67505,Aleh_Banegas25,1,0,1,1.0,0.0,1.0,0
67506,mimichaok,1,0,1,1.0,0.0,1.0,0
67507,rojasmatial,0,1,1,0.0,1.0,1.0,0
67508,SUDESTECORDOBES,3,0,3,3.0,0.0,3.0,0
67509,JProArg,1,0,1,1.0,0.0,1.0,0
67510,wakje,1,0,1,2.0,0.0,2.0,0
67511,CamPalaciios,1,0,1,1.0,0.0,1.0,0
67512,Marcos_Cerino,2,0,2,2.0,0.0,2.0,0
67513,Adrian_poblet,1,0,1,2.0,0.0,2.0,0
67514,CalvettiNaty,3,0,3,3.0,0.0,3.0,0
67515,KarenBalzaretti,1,0,1,1.0,0.0,1.0,0
67516,Sombrasfisuras_,1,0,1,1.0,0.0,1.0,0
67517,Obansa11,1,0,1,1.0,0.0,1.0,0
67518,planetviri,1,1,2,1.0,1.0,2.0,0
67519,Miguel50S,1,1,2,1.0,1.0,2.0,0
67520,FlorenciaSandov,3,0,3,3.0,0.0,3.0,0
67521,heberjordan,1,0,1,1.0,0.0,1.0,0
67522,rsuarez1971,1,0,1,1.0,0.0,1.0,0
67523,NahirAylenM_,2,0,2,2.0,0.0,2.0,0
67524,Cesarcattaneo,1,0,1,1.0,0.0,1.0,0
67525,AlinaNellen,6,0,6,7.0,0.0,7.0,0
67526,tfinley266,1,0,1,1.0,0.0,1.0,0
67527,cc_229,1,0,1,1.0,0.0,1.0,0
67528,campraguille,7,0,7,7.0,0.0,7.0,131
67529,marcosfigueroav,1,0,1,1.0,0.0,1.0,0
67530,utsav_agnihotri,1,0,1,1.0,0.0,1.0,0
67531,brirei,1,0,1,1.0,0.0,1.0,0
67532,marianaduccoli,1,0,1,1.0,0.0,1.0,0
67533,FranciscoSutiz2,8,0,8,11.0,0.0,11.0,147
67534,tivicastillo2,1,0,1,1.0,0.0,1.0,0
67535,LuulaCuerva,1,0,1,1.0,0.0,1.0,0
67536,emilianotosti,1,0,1,1.0,0.0,1.0,0
67537,CandelaMilocco,1,0,1,1.0,0.0,1.0,0
67538,NicoleNazarena,1,0,1,1.0,0.0,1.0,0
67539,_melibarra,1,0,1,1.0,0.0,1.0,0
67540,LadyPlantagenet,4,0,4,5.0,0.0,5.0,0
67541,nati_santarelli,2,0,2,2.0,0.0,2.0,0
67542,GloriaZingoni,3,0,3,3.0,0.0,3.0,0
67543,rickyvazquez10,2,0,2,2.0,0.0,2.0,0
67544,larriewarning,0,1,1,0.0,1.0,1.0,0
67545,LaRenovadoraArg,5,0,5,5.0,0.0,5.0,0
67546,nico_velez,1,0,1,1.0,0.0,1.0,0
67547,MimiruliSilvina,4,0,4,5.0,0.0,5.0,0
67548,VivasMarieel,1,0,1,1.0,0.0,1.0,0
67549,NegraDelSurJP,4,0,4,5.0,0.0,5.0,0
67550,_barbyb,1,0,1,1.0,0.0,1.0,0
67551,ffrancoOK,1,0,1,1.0,0.0,1.0,0
67552,PSBarrioRoma,0,1,1,0.0,1.0,1.0,0
67553,Vechitaspalo,4,0,4,4.0,0.0,4.0,0
67554,TheRealChisara,1,0,1,1.0,0.0,1.0,0
67555,lawilli,0,1,1,0.0,1.0,1.0,0
67556,DamiianLopez2,1,0,1,1.0,0.0,1.0,0
67557,Carly08440710,1,0,1,1.0,0.0,1.0,0
67558,msmarianpinky,1,0,1,1.0,0.0,1.0,0
67559,Dawno8385,1,0,1,1.0,0.0,1.0,0
67560,iam_Zerr,4,0,4,4.0,0.0,4.0,0
67561,JosefinaPiccio1,6,0,6,6.0,0.0,6.0,0
67562,exequieluncos,0,1,1,0.0,1.0,1.0,0
67563,LilianaLuchi,1,0,1,1.0,0.0,1.0,0
67564,ChiCh010,1,0,1,1.0,0.0,1.0,0
67565,marcemap,4,0,4,4.0,0.0,4.0,0
67566,EeruCaliva,1,0,1,1.0,0.0,1.0,0
67567,YamiParron,1,0,1,1.0,0.0,1.0,0
67568,DeepakV0555,1,0,1,1.0,0.0,1.0,0
67569,DianaDi57582752,1,0,1,1.0,0.0,1.0,0
67570,SilviaAbaca,17,1,18,31.0,2.0,33.0,166
67571,DaaianaGarcia,1,0,1,1.0,0.0,1.0,0
67572,juantabares,1,0,1,1.0,0.0,1.0,0
67573,JimTheMick,1,0,1,1.0,0.0,1.0,0
67574,SantiagoCovella,7,2,9,7.0,2.0,9.0,91
67575,De8choGolfa,7,0,7,7.0,0.0,7.0,131
67576,silviasebille,1,0,1,1.0,0.0,1.0,0
67577,SocialistasBsAs,2,0,2,2.0,0.0,2.0,0
67578,rosarino_1978,1,0,1,2.0,0.0,2.0,0
67579,Felyyyta,1,0,1,1.0,0.0,1.0,0
67580,sarahjames1994,1,0,1,1.0,0.0,1.0,0
67581,Atanor77,1,0,1,1.0,0.0,1.0,0
67582,florviva,1,0,1,1.0,0.0,1.0,0
67583,com_nikii,0,1,1,0.0,1.0,1.0,0
67584,StentaNorma,10,0,10,14.0,0.0,14.0,131
67585,Fedehenriquez,1,0,1,1.0,0.0,1.0,0
67586,Ink4Action,1,0,1,1.0,0.0,1.0,0
67587,JuanchoBufalo,2,0,2,2.0,0.0,2.0,0
67588,BlackenedVibes,2,0,2,2.0,0.0,2.0,0
67589,lolaanyok,1,0,1,1.0,0.0,1.0,0
67590,el_mosawy,7,0,7,7.0,0.0,7.0,1
67591,mkayg3,1,0,1,1.0,0.0,1.0,0
67592,ngamilcar,2,0,2,2.0,0.0,2.0,0
67593,tobeberisso,4,0,4,4.0,0.0,4.0,0
67594,Thisania,2,0,2,2.0,0.0,2.0,0
67595,kathy_sherrill,1,0,1,1.0,0.0,1.0,0
67596,aprilbaxter,1,0,1,1.0,0.0,1.0,0
67597,soljugarcia,1,0,1,1.0,0.0,1.0,0
67598,yomatiasmoreno,1,0,1,1.0,0.0,1.0,0
67599,ClaauRossi,4,0,4,5.0,0.0,5.0,0
67600,Marchelone,2,0,2,2.0,0.0,2.0,0
67601,monicarmenmatt1,9,0,9,9.0,0.0,9.0,131
67602,YturrezMaia,1,0,1,1.0,0.0,1.0,0
67603,asocNorberto,3,0,3,3.0,0.0,3.0,0
67604,Ricardo_Barbosa,1,0,1,1.0,0.0,1.0,0
67605,SERACEMHERES1,8,1,9,12.0,7.0,19.0,120
67606,AguParrucci,0,1,1,0.0,1.0,1.0,0
67607,SeniorSRKian,3,0,3,3.0,0.0,3.0,0
67608,ValBurgos,1,0,1,1.0,0.0,1.0,0
67609,Diente_sdp,1,0,1,1.0,0.0,1.0,0
67610,Mocusa3,4,1,5,6.0,1.0,7.0,0
67611,SLingeri,2,0,2,3.0,0.0,3.0,0
67612,Fede_Carrizo,6,0,6,6.0,0.0,6.0,0
67613,emevieyra,1,0,1,1.0,0.0,1.0,0
67614,RICALFONSIN,240,15,255,248.0,15.0,263.0,173
67615,tonyffgonzalez,1,0,1,1.0,0.0,1.0,0
67616,LuuCachj,1,0,1,1.0,0.0,1.0,0
67617,NormaValletti,1,0,1,1.0,0.0,1.0,0
67618,CotyAlbelo,1,0,1,1.0,0.0,1.0,0
67619,claudia101083,1,0,1,1.0,0.0,1.0,0
67620,sarabassola,1,0,1,1.0,0.0,1.0,0
67621,alysiabeth,1,0,1,1.0,0.0,1.0,0
67622,testa_olga,7,0,7,10.0,0.0,10.0,131
67623,caslamerlo,1,0,1,1.0,0.0,1.0,0
67624,capperoncho,0,1,1,0.0,1.0,1.0,0
67625,rebecagordin,1,0,1,1.0,0.0,1.0,0
67626,GalarzaGuille1,1,0,1,1.0,0.0,1.0,0
67627,GAntonelli1996,5,0,5,5.0,0.0,5.0,0
67628,NANCYYAYI,1,0,1,1.0,0.0,1.0,0
67629,L4LIUNICORN,1,0,1,1.0,0.0,1.0,0
67630,Nowhaale,1,0,1,1.0,0.0,1.0,0
67631,EngScholarship,1,0,1,1.0,0.0,1.0,0
67632,larita_antonela,1,0,1,1.0,0.0,1.0,0
67633,Norabeat62,1,0,1,1.0,0.0,1.0,0
67634,RocioPeyronel97,1,0,1,1.0,0.0,1.0,0
67635,DrkwingDuck,1,0,1,1.0,0.0,1.0,0
67636,MarBcn04,1,0,1,1.0,0.0,1.0,0
67637,_mas_o,1,0,1,1.0,0.0,1.0,0
67638,dmcortina,1,0,1,1.0,0.0,1.0,0
67639,yusefantun,1,0,1,1.0,0.0,1.0,0
67640,mjtparra,1,1,2,1.0,1.0,2.0,0
67641,LucioGalante,2,0,2,2.0,0.0,2.0,0
67642,BarbuRizzo,1,0,1,1.0,0.0,1.0,0
67643,IUrruzola,1,0,1,1.0,0.0,1.0,0
67644,celesegovia,3,0,3,3.0,0.0,3.0,0
67645,AmyHeath10536,2,0,2,2.0,0.0,2.0,0
67646,brengarcia1905,1,0,1,1.0,0.0,1.0,0
67647,arielmarcosdiaz,2,0,2,2.0,0.0,2.0,0
67648,ebloustein,1,0,1,1.0,0.0,1.0,0
67649,cynmg16,1,0,1,1.0,0.0,1.0,0
67650,Marcnqnarg,8,2,10,9.0,2.0,11.0,91
67651,EscobarAle5,1,0,1,1.0,0.0,1.0,0
67652,DanuOlivera12,0,1,1,0.0,1.0,1.0,0
67653,alphabetj0sh,1,1,2,1.0,1.0,2.0,0
67654,terremotitoz,1,0,1,1.0,0.0,1.0,0
67655,sofibongiovani,4,0,4,4.0,0.0,4.0,0
67656,yostelliten,1,0,1,1.0,0.0,1.0,0
67657,lacasildo,4,0,4,4.0,0.0,4.0,0
67658,Jay3Wil,1,0,1,1.0,0.0,1.0,0
67659,dulfossaroli,1,0,1,1.0,0.0,1.0,0
67660,mmorales_diaz,2,0,2,2.0,0.0,2.0,0
67661,LezanoOscar,1,0,1,1.0,0.0,1.0,0
67662,lorenamartin74,1,0,1,1.0,0.0,1.0,0
67663,cristaldo38,1,0,1,1.0,0.0,1.0,0
67664,YariDugarte,0,1,1,0.0,1.0,1.0,0
67665,Alej5303,1,0,1,1.0,0.0,1.0,0
67666,Andreeea52,1,0,1,1.0,0.0,1.0,0
67667,vaaleeDu,1,0,1,1.0,0.0,1.0,0
67668,soychavista1998,2,0,2,2.0,0.0,2.0,0
67669,AmilcarSuarez3,2,0,2,2.0,0.0,2.0,0
67670,MicaNob74,1,0,1,1.0,0.0,1.0,0
67671,viqi14,1,0,1,1.0,0.0,1.0,0
67672,pedrosecci,0,1,1,0.0,1.0,1.0,0
67673,PipaDeLaGente,2,1,3,3.0,1.0,4.0,0
67674,BloqueUCR,1,0,1,1.0,0.0,1.0,0
67675,daniellemkali,1,0,1,1.0,0.0,1.0,0
67676,ktydid7303,3,0,3,3.0,0.0,3.0,0
67677,5e1b5bb5e8754d8,1,0,1,1.0,0.0,1.0,0
67678,micabarsx,1,1,2,1.0,1.0,2.0,0
67679,vicki_robert,1,0,1,1.0,0.0,1.0,0
67680,suem624,1,0,1,1.0,0.0,1.0,0
67681,AnachureFlor,1,0,1,1.0,0.0,1.0,0
67682,RoqueCaffari,8,0,8,10.0,0.0,10.0,131
67683,aidavict,2,0,2,2.0,0.0,2.0,0
67684,FERPORCO,1,0,1,1.0,0.0,1.0,0
67685,cachoblanco1,1,0,1,1.0,0.0,1.0,0
67686,ArcticFox_am_I,1,0,1,1.0,0.0,1.0,0
67687,1Menfis,16,0,16,18.0,0.0,18.0,131
67688,silviopinto_sj,1,0,1,1.0,0.0,1.0,0
67689,alecastagno,1,0,1,1.0,0.0,1.0,0
67690,TatoSolla,2,0,2,2.0,0.0,2.0,0
67691,vanesscarnevale,2,0,2,2.0,0.0,2.0,0
67692,gmgbolivar,1,0,1,1.0,0.0,1.0,0
67693,CTA_MHI,3,0,3,5.0,0.0,5.0,0
67694,SciollaPablo,5,0,5,5.0,0.0,5.0,0
67695,netiseira97,1,0,1,1.0,0.0,1.0,0
67696,SoySarli,1,0,1,1.0,0.0,1.0,0
67697,NazarenaRotela,1,0,1,1.0,0.0,1.0,0
67698,pepitadeolivos,3,0,3,3.0,0.0,3.0,0
67699,TamaraVelazco,2,0,2,2.0,0.0,2.0,0
67700,Steven17YT,1,0,1,1.0,0.0,1.0,0
