Source,Target,weight
50721,69939,1.0
50721,68396,1.0
50722,65181,1.0
50722,66046,1.0
50723,62821,1.0
50723,51978,1.0
50725,57402,1.0
50728,58881,1.0
50730,57805,1.0
50731,61398,1.0
50734,51095,1.0
50736,62034,1.0
50736,53970,1.0
50737,57805,1.0
50738,59655,1.0
50739,64989,1.0
50739,67761,1.0
50739,64643,3.0
50740,71065,1.0
50742,70457,1.0
50742,71065,1.0
50744,58919,1.0
50746,59655,1.0
50746,63931,1.0
50747,52146,1.0
50748,71065,1.0
50752,71065,1.0
50753,59573,1.0
50753,56898,1.0
50754,70457,1.0
50755,52176,1.0
50756,50756,2.0
50757,51039,1.0
50757,54121,1.0
50758,57027,1.0
50760,68935,2.0
50762,66866,1.0
50763,71065,1.0
50764,52146,1.0
50766,51892,1.0
50767,55299,1.0
50770,54455,1.0
50771,63671,1.0
50772,60029,1.0
50773,62478,1.0
50774,68545,2.0
50775,52146,1.0
50777,69690,1.0
50778,63204,1.0
50780,57805,1.0
50782,71065,1.0
50788,70457,1.0
50789,67983,1.0
50791,59924,1.0
50791,60521,1.0
50791,62992,1.0
50791,51891,1.0
50792,52146,1.0
50796,68674,1.0
50796,57402,3.0
50799,55608,1.0
50799,59205,1.0
50800,57805,1.0
50801,70457,1.0
50802,55876,1.0
50806,62576,1.0
50806,60442,1.0
50806,58286,1.0
50807,52249,1.0
50808,57805,1.0
50808,62865,2.0
50808,51121,1.0
50810,66470,1.0
50810,56937,1.0
50812,62841,1.0
50812,50812,1.0
50812,63745,1.0
50812,57469,1.0
50812,69355,1.0
50814,70457,1.0
50815,60676,1.0
50815,58518,1.0
50815,58199,1.0
50816,70070,1.0
50818,59580,1.0
50818,58496,1.0
50818,50818,2.0
50820,59497,1.0
50821,58139,1.0
50823,71217,1.0
50823,67900,2.0
50824,67072,1.0
50827,69429,1.0
50827,62865,1.0
50836,69334,1.0
50836,52719,1.0
50837,58139,1.0
50838,71065,1.0
50838,58827,1.0
50839,62865,1.0
50839,71065,1.0
50840,64024,1.0
50841,63604,1.0
50841,52146,1.0
50841,63372,1.0
50842,62374,1.0
50842,68829,1.0
50842,67195,1.0
50843,61343,1.0
50848,58139,1.0
50850,50850,1.0
50852,50852,1.0
50853,55331,2.0
50853,59196,1.0
50854,67943,1.0
50856,50858,1.0
50856,52131,1.0
50856,68160,1.0
50856,51891,1.0
50857,55345,1.0
50857,50872,1.0
50858,68613,1.0
50858,59172,1.0
50858,60168,1.0
50858,50999,1.0
50858,53884,1.0
50858,59634,1.0
50858,53181,1.0
50858,65604,1.0
50858,67000,1.0
50858,60501,1.0
50858,67829,1.0
50858,50977,1.0
50858,55422,1.0
50858,51269,1.0
50858,55200,1.0
50858,62476,1.0
50858,62878,1.0
50858,67593,1.0
50858,68147,1.0
50858,56921,1.0
50858,66412,1.0
50858,67038,1.0
50858,71307,1.0
50858,69748,1.0
50858,70661,1.0
50858,58171,1.0
50858,54540,1.0
50858,58758,1.0
50858,54544,1.0
50858,71464,1.0
50858,62529,1.0
50858,53087,1.0
50859,59423,1.0
50860,53457,1.0
50861,51169,1.0
50861,52131,1.0
50861,62992,2.0
50863,52131,1.0
50864,65629,1.0
50865,71525,1.0
50866,64256,1.0
50868,57805,1.0
50869,68138,1.0
50872,52019,1.0
50872,68200,1.0
50872,55703,1.0
50872,67091,1.0
50872,52198,1.0
50872,70550,1.0
50872,70664,1.0
50872,61324,1.0
50872,55345,1.0
50872,55283,1.0
50872,63274,1.0
50872,67137,1.0
50872,53479,1.0
50872,52919,1.0
50872,64374,1.0
50872,63302,1.0
50872,57169,1.0
50872,67934,1.0
50872,61656,1.0
50872,58299,1.0
50872,64408,1.0
50872,69344,1.0
50872,56829,1.0
50872,58274,2.0
50872,58033,1.0
50872,58612,1.0
50872,53607,1.0
50872,67209,1.0
50872,51022,1.0
50872,63401,1.0
50872,58396,1.0
50872,50874,1.0
50872,57822,1.0
50872,59988,1.0
50872,69384,1.0
50872,51309,1.0
50872,69023,3.0
50872,70005,1.0
50872,69181,1.0
50872,57249,1.0
50872,68731,1.0
50872,58889,1.0
50872,64247,1.0
50872,60932,1.0
50872,55168,1.0
50872,63410,1.0
50872,65500,1.0
50872,52610,1.0
50872,68309,1.0
50872,64518,1.0
50872,53921,1.0
50872,54781,1.0
50872,59258,1.0
50872,60951,1.0
50872,62077,1.0
50872,67335,1.0
50872,68608,1.0
50872,67757,1.0
50872,53120,1.0
50872,60706,1.0
50883,66598,1.0
50884,60156,2.0
50884,56212,1.0
50884,59822,1.0
50884,63378,1.0
50884,69050,1.0
50884,57244,1.0
50884,58178,1.0
50884,56427,1.0
50884,68857,1.0
50884,69971,1.0
50884,59496,1.0
50884,71172,1.0
50884,71057,5.0
50884,53690,1.0
50884,50884,1.0
50884,57172,1.0
50884,55403,1.0
50886,60687,1.0
50886,60678,1.0
50886,69997,1.0
50886,64184,2.0
50886,59196,1.0
50886,58515,1.0
50886,70685,1.0
50886,52176,1.0
50886,64682,1.0
50886,63931,1.0
50892,69226,1.0
50894,57805,1.0
50895,52146,1.0
50896,60255,1.0
50899,68166,1.0
50901,57805,1.0
50902,67761,1.0
50902,63866,1.0
50903,70457,1.0
50903,71065,1.0
50910,62374,1.0
50910,68829,1.0
50910,67195,1.0
50911,66422,1.0
50913,62397,1.0
50914,65487,1.0
50915,52249,1.0
50920,53427,2.0
50920,50920,1.0
50926,54722,1.0
50928,71065,1.0
50930,60255,1.0
50931,61239,1.0
50932,70628,1.0
50933,54315,1.0
50933,59925,1.0
50933,65821,1.0
50934,65629,1.0
50935,69690,1.0
50937,64288,1.0
50938,54188,1.0
50939,70070,1.0
50941,52495,1.0
50942,54455,1.0
50942,63931,2.0
50942,59107,1.0
50943,68545,1.0
50946,71525,1.0
50951,52717,1.0
50953,57805,1.0
50956,58199,1.0
50957,52249,1.0
50958,61959,1.0
50962,68848,2.0
50962,56479,1.0
50963,70457,1.0
50965,62374,1.0
50965,68829,1.0
50965,67195,1.0
50966,61959,1.0
50967,67811,1.0
50970,54944,1.0
50970,54613,1.0
50970,65616,1.0
50970,55588,1.0
50971,65126,1.0
50974,58139,1.0
50976,64506,1.0
50977,59423,1.0
50979,59655,1.0
50982,60255,1.0
50986,52249,1.0
50987,60255,1.0
50989,51809,1.0
50989,60088,1.0
50990,65827,1.0
50991,67085,1.0
50994,52574,1.0
50996,57805,1.0
50997,59502,1.0
50997,52309,1.0
50997,70751,1.0
50998,57805,1.0
50999,51891,1.0
50999,62992,1.0
51001,60687,1.0
51001,55299,1.0
51001,54820,2.0
51002,60687,1.0
51003,59196,1.0
51005,51769,1.0
51007,67717,1.0
51009,63569,1.0
51010,57805,1.0
51011,71082,1.0
51011,67649,1.0
51012,60687,2.0
51013,51013,1.0
51013,66988,1.0
51015,71065,1.0
51020,62865,1.0
51021,65629,1.0
51023,57805,1.0
51024,51121,1.0
51025,69530,1.0
51026,57714,1.0
51027,51406,1.0
51028,58139,1.0
51030,68579,1.0
51030,67072,1.0
51031,70621,1.0
51032,57714,1.0
51035,57805,1.0
51038,53408,1.0
51040,62992,1.0
51042,67500,1.0
51043,54658,1.0
51045,54455,1.0
51045,55299,1.0
51045,63931,1.0
51045,60687,1.0
51045,65821,1.0
51045,64184,1.0
51048,67657,1.0
51048,60441,1.0
51048,51476,1.0
51048,54820,1.0
51048,62165,1.0
51048,58954,1.0
51048,60822,1.0
51048,51101,1.0
51048,51415,1.0
51048,67612,1.0
51050,58139,1.0
51051,58139,1.0
51053,70457,1.0
51058,62865,1.0
51059,51059,1.0
51059,64769,1.0
51059,54175,1.0
51059,66776,1.0
51059,53753,1.0
51059,66309,1.0
51059,65216,1.0
51059,69818,1.0
51059,64506,3.0
51060,58139,1.0
51062,52176,1.0
51063,57805,1.0
51063,51892,1.0
51065,58232,1.0
51067,71065,1.0
51071,62865,1.0
51073,51642,1.0
51073,60687,1.0
51073,59589,1.0
51073,63931,1.0
51075,54455,1.0
51075,63931,1.0
51077,71065,1.0
51078,53648,1.0
51079,54007,1.0
51080,52438,1.0
51080,61363,1.0
51080,63866,1.0
51080,68013,1.0
51080,51892,1.0
51080,65282,1.0
51080,54789,1.0
51080,68908,1.0
51080,62640,1.0
51080,69960,1.0
51080,70032,3.0
51080,70828,1.0
51080,67485,2.0
51080,52403,1.0
51080,70475,1.0
51080,51080,1.0
51080,67829,1.0
51080,57635,1.0
51080,60676,9.0
51080,64006,1.0
51080,53226,1.0
51080,65258,1.0
51080,56891,5.0
51080,59436,1.0
51080,66029,1.0
51080,58490,1.0
51080,62342,1.0
51080,63360,1.0
51084,52303,1.0
51086,64682,1.0
51088,60687,1.0
51088,63931,1.0
51089,68160,1.0
51089,57635,1.0
51089,59423,1.0
51090,67594,1.0
51092,63391,1.0
51092,56531,1.0
51092,55444,1.0
51092,65232,1.0
51092,58775,1.0
51092,58126,1.0
51092,53859,1.0
51092,56732,1.0
51093,67072,1.0
51095,66316,1.0
51095,56856,1.0
51095,53719,1.0
51095,59525,1.0
51095,55149,1.0
51095,69684,1.0
51095,69761,1.0
51095,68052,1.0
51095,55806,1.0
51095,66780,1.0
51095,67558,1.0
51095,51862,1.0
51095,56184,1.0
51095,68127,1.0
51095,57372,1.0
51097,62865,1.0
51098,63425,1.0
51101,54455,1.0
51102,54455,1.0
51102,59196,1.0
51102,62098,1.0
51103,58139,1.0
51104,64569,2.0
51104,70179,1.0
51104,60255,1.0
51105,55773,1.0
51105,58968,1.0
51105,56729,1.0
51105,55046,1.0
51105,64753,2.0
51105,57639,1.0
51105,59274,1.0
51109,71065,1.0
51112,60255,1.0
51113,63931,1.0
51114,67614,1.0
51115,52146,1.0
51117,57714,1.0
51119,55931,2.0
51120,51891,1.0
51121,53137,1.0
51121,55992,1.0
51121,68347,1.0
51121,52410,1.0
51121,65083,1.0
51121,62134,1.0
51121,52607,1.0
51121,63257,1.0
51121,56017,1.0
51121,66005,1.0
51121,71038,1.0
51121,51502,1.0
51121,56026,1.0
51121,68240,1.0
51121,60730,1.0
51121,51511,1.0
51121,51512,1.0
51121,62728,1.0
51121,63314,1.0
51121,60525,1.0
51121,66300,1.0
51121,62763,1.0
51121,54378,1.0
51121,62226,1.0
51121,53524,1.0
51121,58873,1.0
51121,53816,1.0
51121,63340,1.0
51121,52597,1.0
51121,59980,1.0
51121,63883,1.0
51121,58334,1.0
51121,56112,1.0
51121,57811,1.0
51121,63898,1.0
51121,66111,1.0
51121,56131,1.0
51121,57250,1.0
51121,67241,1.0
51121,59455,1.0
51121,57554,1.0
51121,52179,1.0
51121,60639,1.0
51121,68665,1.0
51121,60655,1.0
51121,66092,1.0
51121,70045,1.0
51121,61751,1.0
51121,61753,1.0
51121,52212,1.0
51121,56830,1.0
51121,58963,1.0
51121,68948,1.0
51121,68951,1.0
51121,55044,1.0
51121,57313,1.0
51121,53931,1.0
51121,56851,1.0
51121,51133,1.0
51121,71413,1.0
51121,60099,1.0
51121,69074,1.0
51121,52932,1.0
51121,69558,1.0
51121,60695,1.0
51121,57920,1.0
51121,67347,1.0
51121,56778,1.0
51121,52296,1.0
51121,56491,1.0
51121,60708,1.0
51121,60715,1.0
51121,54567,1.0
51121,63310,1.0
51121,61854,1.0
51121,57605,1.0
51121,62456,1.0
51121,54992,1.0
51121,53443,1.0
51121,62910,1.0
51121,54598,1.0
51121,62983,1.0
51121,66882,1.0
51121,67458,1.0
51121,71234,1.0
51121,70800,1.0
51121,60800,1.0
51121,67618,1.0
51121,58587,1.0
51121,68082,1.0
51121,51264,1.0
51121,60815,1.0
51121,66894,1.0
51121,62683,1.0
51121,53517,1.0
51121,65757,1.0
51121,55247,1.0
51121,56366,1.0
51121,68304,1.0
51121,60828,1.0
51121,61956,1.0
51121,69158,1.0
51121,53541,1.0
51121,65763,1.0
51121,58063,1.0
51121,65281,1.0
51121,53246,1.0
51121,71425,1.0
51121,61367,1.0
51121,51322,1.0
51121,65846,1.0
51121,66413,1.0
51121,68651,1.0
51121,71192,1.0
51121,65876,1.0
51121,53603,1.0
51121,70349,1.0
51121,59237,1.0
51121,69796,1.0
51121,68305,1.0
51121,64978,1.0
51121,55354,1.0
51121,60295,1.0
51121,64266,1.0
51121,60383,1.0
51121,57601,1.0
51121,58156,1.0
51121,65378,1.0
51121,52540,1.0
51121,58162,1.0
51121,54237,1.0
51121,64290,1.0
51121,62648,1.0
51121,51438,1.0
51121,57102,1.0
51121,68175,1.0
51121,52005,1.0
51121,59299,1.0
51121,68750,1.0
51121,57858,1.0
51122,62533,1.0
51123,71065,1.0
51126,60255,1.0
51131,52509,1.0
51134,68550,1.0
51137,57805,1.0
51139,63492,1.0
51139,64863,1.0
51139,64929,1.0
51139,54849,1.0
51139,51891,1.0
51139,51690,1.0
51139,51139,3.0
51139,52407,1.0
51139,51219,1.0
51139,57093,1.0
51139,64240,1.0
51139,54978,1.0
51139,65967,1.0
51139,57131,1.0
51141,62676,1.0
51144,52249,1.0
51145,71065,1.0
51147,54455,1.0
51149,58139,1.0
51150,68564,1.0
51152,66992,1.0
51152,71156,1.0
51152,53748,1.0
51153,63831,1.0
51154,58139,1.0
51156,68523,1.0
51156,60687,1.0
51156,71226,1.0
51157,53191,1.0
51158,58345,1.0
51159,66046,1.0
51162,66909,1.0
51162,60601,1.0
51168,65181,1.0
51168,66046,1.0
51169,68613,1.0
51169,51318,1.0
51169,68622,1.0
51169,58652,1.0
51169,59053,1.0
51169,51897,5.0
51169,71399,1.0
51169,53734,2.0
51169,60329,1.0
51169,64491,1.0
51169,68235,1.0
51169,53187,1.0
51169,69227,1.0
51169,57023,1.0
51169,67574,1.0
51169,57216,1.0
51169,51240,1.0
51169,68510,1.0
51169,68094,1.0
51169,71360,1.0
51169,62878,2.0
51169,63166,1.0
51169,63998,1.0
51169,64896,1.0
51169,64274,1.0
51169,58415,1.0
51169,51351,1.0
51169,67748,1.0
51169,54239,1.0
51169,70549,1.0
51169,70475,2.0
51169,68711,2.0
51169,57093,1.0
51169,54978,1.0
51169,56119,1.0
51171,64506,1.0
51171,67614,1.0
51176,66864,1.0
51177,57805,1.0
51178,66097,1.0
51181,64372,1.0
51184,63588,1.0
51187,62397,1.0
51191,65629,1.0
51194,59403,1.0
51197,52131,1.0
51197,62992,1.0
51198,63931,1.0
51199,66113,1.0
51201,62865,1.0
51203,52176,1.0
51205,56048,1.0
51206,59057,1.0
51206,53690,2.0
51206,61676,1.0
51206,59107,2.0
51206,64682,1.0
51209,58139,1.0
51211,61728,1.0
51212,61790,1.0
51212,66264,1.0
51213,53850,1.0
51214,65821,1.0
51222,52039,1.0
51222,56072,1.0
51223,64199,1.0
51230,61442,1.0
51230,52146,1.0
51231,68160,1.0
51233,63931,1.0
51238,51238,1.0
51238,56611,1.0
51239,59950,1.0
51240,53191,1.0
51245,70083,1.0
51245,70660,1.0
51245,68465,1.0
51248,58199,1.0
51248,67710,1.0
51249,52146,1.0
51251,57805,1.0
51252,66605,1.0
51254,66785,1.0
51254,53813,1.0
51254,57726,1.0
51254,65217,1.0
51263,64263,1.0
51266,71525,1.0
51267,71065,1.0
51270,53408,1.0
51272,64184,1.0
51273,63831,1.0
51276,67751,1.0
51277,65629,1.0
51278,63655,1.0
51281,58199,1.0
51281,59744,1.0
51282,51850,1.0
51282,63768,1.0
51284,57423,1.0
51284,54978,1.0
51284,66032,1.0
51284,51891,1.0
51288,67614,1.0
51293,62374,1.0
51293,68829,1.0
51293,67195,1.0
51294,64184,1.0
51295,59423,1.0
51296,65629,1.0
51298,58139,1.0
51300,62933,1.0
51301,58139,1.0
51302,66512,2.0
51305,70606,1.0
51306,62374,1.0
51306,68829,1.0
51306,67195,1.0
51308,55077,1.0
51308,64582,1.0
51308,56868,1.0
51308,61626,1.0
51308,56325,1.0
51308,67463,1.0
51310,70457,1.0
51311,52249,1.0
51312,64569,1.0
51315,52716,1.0
51315,69868,1.0
51315,70521,1.0
51315,60511,1.0
51315,61865,1.0
51315,60292,1.0
51315,53690,1.0
51315,69057,1.0
51315,57296,1.0
51317,58139,1.0
51319,51586,1.0
51319,67443,1.0
51319,60015,1.0
51319,54717,1.0
51319,62173,1.0
51321,70749,1.0
51323,51891,1.0
51323,51892,1.0
51323,60521,1.0
51323,53144,1.0
51323,57714,1.0
51323,54194,1.0
51323,63855,2.0
51323,65276,1.0
51323,53191,1.0
51323,63214,1.0
51323,68160,1.0
51323,54344,2.0
51323,58199,1.0
51323,51378,1.0
51326,54038,1.0
51326,65128,1.0
51327,54455,1.0
51327,69134,1.0
51328,60687,1.0
51329,62374,1.0
51329,68829,1.0
51329,67195,1.0
51332,53078,1.0
51335,65821,1.0
51336,52249,1.0
51340,57805,1.0
51344,68138,1.0
51344,55652,1.0
51344,66108,3.0
51346,52249,1.0
51348,60120,1.0
51351,66113,1.0
51351,57318,2.0
51351,69401,2.0
51351,51552,1.0
51351,57534,1.0
51351,57465,1.0
51351,64506,1.0
51351,67614,1.0
51351,63604,1.0
51351,63701,3.0
51351,52203,1.0
51351,57278,4.0
51351,54833,1.0
51351,71335,1.0
51351,52146,1.0
51351,66512,1.0
51353,67036,1.0
51354,68226,1.0
51355,51891,4.0
51356,58139,1.0
51359,57624,1.0
51360,54455,1.0
51360,65177,1.0
51360,67833,1.0
51360,55718,1.0
51361,64548,1.0
51362,54455,2.0
51362,64682,1.0
51362,59196,1.0
51363,57805,1.0
51365,60687,1.0
51366,51891,1.0
51368,52072,1.0
51370,65181,1.0
51370,66046,1.0
51371,58139,1.0
51375,59423,1.0
51376,61959,1.0
51378,54294,1.0
51378,59916,1.0
51378,67444,1.0
51378,65842,1.0
51378,69748,1.0
51378,53042,1.0
51378,53734,1.0
51378,52671,1.0
51378,58518,1.0
51378,70065,1.0
51378,62404,1.0
51378,53099,1.0
51378,65794,1.0
51379,71065,1.0
51381,65899,1.0
51382,60983,1.0
51382,62865,1.0
51383,58139,1.0
51384,55299,1.0
51384,64682,1.0
51385,71065,1.0
51387,57635,1.0
51387,58199,1.0
51387,71065,1.0
51388,52146,1.0
51389,53563,1.0
51391,65629,1.0
51392,71065,1.0
51394,61728,1.0
51395,52436,1.0
51399,58139,1.0
51400,62374,1.0
51400,68829,1.0
51400,67195,1.0
51402,55332,1.0
51405,63931,1.0
51405,60687,2.0
51406,52894,1.0
51406,59059,1.0
51406,55608,1.0
51406,51578,1.0
51406,66224,1.0
51408,65629,1.0
51410,67682,2.0
51411,59249,1.0
51413,57805,1.0
51415,58515,1.0
51417,67761,1.0
51422,62992,1.0
51422,56060,1.0
51423,64184,1.0
51425,52249,1.0
51426,53191,1.0
51426,52176,1.0
51429,58139,1.0
51431,58139,1.0
51432,68545,1.0
51433,69916,1.0
51433,62850,1.0
51435,57805,1.0
51437,70291,1.0
51439,67725,1.0
51439,58199,1.0
51439,56338,1.0
51439,55931,1.0
51439,71525,1.0
51439,71065,1.0
51443,62374,1.0
51443,68829,1.0
51443,67195,1.0
51444,63701,2.0
51445,51674,1.0
51445,57268,3.0
51445,55687,1.0
51450,54294,1.0
51455,53677,1.0
51456,62374,1.0
51456,68829,1.0
51456,67195,1.0
51461,58525,1.0
51468,64682,1.0
51472,54055,1.0
51475,64506,2.0
51478,58957,1.0
51481,59423,1.0
51482,57612,1.0
51483,62992,1.0
51484,59589,1.0
51485,59423,1.0
51485,70179,1.0
51485,52131,2.0
51485,69022,1.0
51485,51891,2.0
51485,62992,1.0
51485,64643,2.0
51485,57771,1.0
51488,59353,2.0
51488,60687,1.0
51488,55931,1.0
51488,69050,1.0
51493,54455,1.0
51495,57805,1.0
51497,69429,1.0
51500,69586,1.0
51501,51850,1.0
51505,65670,1.0
51506,57805,1.0
51508,62865,1.0
51508,56252,1.0
51508,57805,1.0
51509,61710,1.0
51514,58139,1.0
51515,64184,1.0
51516,62992,1.0
51518,68545,1.0
51520,59423,1.0
51521,67614,1.0
51522,59246,1.0
51522,70864,1.0
51522,51549,1.0
51522,69753,1.0
51522,69580,1.0
51522,55698,1.0
51522,65653,1.0
51522,65525,1.0
51522,68647,1.0
51522,69489,1.0
51522,67857,1.0
51522,54039,1.0
51522,52895,1.0
51522,53219,1.0
51522,55654,1.0
51522,63854,1.0
51522,60842,1.0
51522,52357,2.0
51522,54978,1.0
51522,59382,1.0
51523,70457,1.0
51527,59249,1.0
51527,52131,1.0
51527,69764,2.0
51527,51891,1.0
51527,62992,1.0
51527,57714,1.0
51527,63372,1.0
51527,52146,1.0
51527,66264,1.0
51527,64643,1.0
51527,58340,1.0
51527,58199,1.0
51530,71065,1.0
51536,58011,2.0
51536,64209,2.0
51536,70383,2.0
51536,53831,1.0
51536,64336,2.0
51536,63956,1.0
51536,64927,1.0
51536,58235,1.0
51536,58481,1.0
51536,68263,1.0
51537,57805,1.0
51543,55299,1.0
51548,68174,1.0
51549,53191,1.0
51549,69499,2.0
51549,60676,1.0
51549,51892,1.0
51549,66367,3.0
51550,58139,1.0
51552,65093,1.0
51552,52928,1.0
51552,62670,3.0
51552,52465,1.0
51554,53821,1.0
51554,63866,1.0
51554,64841,1.0
51558,51892,1.0
51558,66232,1.0
51558,57714,1.0
51560,54999,1.0
51561,66097,1.0
51563,68545,1.0
51564,67933,1.0
51565,54455,1.0
51569,56621,1.0
51569,55958,1.0
51569,57141,1.0
51569,56235,1.0
51569,56873,1.0
51569,61187,1.0
51569,52867,1.0
51569,68458,1.0
51569,64505,1.0
51569,54064,1.0
51569,68045,1.0
51572,52612,1.0
51573,71396,1.0
51573,54958,1.0
51573,67737,1.0
51573,60665,1.0
51574,55299,1.0
51574,59693,1.0
51575,70631,1.0
51578,68138,1.0
51578,52176,1.0
51578,59196,1.0
51578,64506,1.0
51579,57805,1.0
51581,57805,1.0
51582,52131,1.0
51582,52915,1.0
51583,52176,1.0
51585,66715,1.0
51586,53191,1.0
51588,67480,1.0
51589,71073,1.0
51589,55532,1.0
51590,62374,1.0
51590,68829,1.0
51590,67195,1.0
51591,58139,1.0
51593,70033,1.0
51595,51892,1.0
51595,68935,1.0
51596,59882,1.0
51596,60687,1.0
51596,63931,1.0
51598,52086,1.0
51599,54455,1.0
51603,59454,1.0
51607,54820,1.0
51614,63183,1.0
51615,57805,1.0
51616,61586,1.0
51617,67440,1.0
51617,51952,1.0
51619,51850,1.0
51621,71041,1.0
51625,62481,1.0
51627,61959,1.0
51628,71261,1.0
51635,58139,1.0
51638,68679,1.0
51640,51850,1.0
51641,52421,1.0
51642,56197,1.0
51642,65072,1.0
51642,53253,1.0
51642,59025,1.0
51642,62845,1.0
51642,64541,1.0
51642,67320,1.0
51643,62374,1.0
51643,68829,1.0
51643,67195,1.0
51644,57069,1.0
51644,56477,1.0
51644,56705,1.0
51645,61107,1.0
51646,70070,1.0
51650,66046,1.0
51655,62034,1.0
51657,71065,1.0
51664,61959,1.0
51665,66903,1.0
51665,70457,1.0
51669,63855,1.0
51670,68537,1.0
51674,64569,1.0
51674,68120,1.0
51674,69997,1.0
51674,63931,1.0
51674,51769,1.0
51674,67080,1.0
51674,57543,1.0
51678,52249,1.0
51679,61788,1.0
51679,65821,2.0
51679,53286,1.0
51679,57699,1.0
51679,69926,1.0
51679,70070,1.0
51681,52279,1.0
51683,60255,1.0
51685,53408,1.0
51688,59015,2.0
51688,69401,2.0
51688,68073,1.0
51689,70457,1.0
51693,66097,1.0
51696,55902,1.0
51697,54304,1.0
51700,71065,1.0
51704,63691,1.0
51706,58199,1.0
51707,64322,1.0
51709,53637,1.0
51715,53408,1.0
51719,54028,1.0
51720,61728,1.0
51721,71065,1.0
51722,60255,1.0
51723,64168,1.0
51724,70070,1.0
51725,54455,1.0
51727,62374,1.0
51727,68829,1.0
51727,67195,1.0
51731,66135,1.0
51733,66531,1.0
51734,55738,1.0
51734,68650,1.0
51734,51734,1.0
51734,64715,1.0
51734,52673,1.0
51736,58139,1.0
51737,58199,1.0
51739,57805,1.0
51741,70073,2.0
51742,67744,1.0
51742,71441,1.0
51742,66183,1.0
51744,58327,1.0
51744,55078,1.0
51745,57534,1.0
51745,52146,1.0
51747,54455,1.0
51747,57402,1.0
51748,66264,1.0
51749,65629,1.0
51750,58340,1.0
51752,69368,1.0
51754,54455,1.0
51754,59655,1.0
51755,69060,1.0
51757,62295,1.0
51760,60676,1.0
51761,51892,1.0
51762,52131,1.0
51762,68160,1.0
51762,51892,1.0
51762,59423,1.0
51764,71116,1.0
51765,71065,1.0
51767,59423,1.0
51768,70213,1.0
51769,68841,1.0
51769,60999,1.0
51769,60441,1.0
51769,56127,1.0
51769,59205,2.0
51769,52068,1.0
51769,65975,1.0
51769,63456,1.0
51769,60261,1.0
51769,53728,1.0
51769,66410,2.0
51769,65306,1.0
51769,51769,5.0
51769,64752,1.0
51769,70477,1.0
51769,63125,1.0
51769,56729,1.0
51769,53876,1.0
51769,62022,1.0
51769,66171,1.0
51769,67711,1.0
51769,64249,1.0
51769,67584,1.0
51769,64926,1.0
51769,58141,1.0
51769,62332,1.0
51769,55366,1.0
51769,54797,1.0
51769,68421,1.0
51769,57463,1.0
51769,60457,1.0
51769,54640,1.0
51769,67325,1.0
51769,65662,1.0
51769,60687,1.0
51769,60270,1.0
51769,69710,1.0
51769,58633,1.0
51769,64756,1.0
51769,67759,1.0
51769,52291,1.0
51771,51892,1.0
51772,52580,1.0
51773,57805,1.0
51778,67717,1.0
51778,61492,1.0
51783,62374,1.0
51783,68829,1.0
51783,67195,1.0
51784,52146,1.0
51785,57805,1.0
51788,68898,1.0
51788,64784,1.0
51788,67300,1.0
51788,67549,1.0
51788,62352,1.0
51788,65944,3.0
51788,53899,1.0
51789,58139,1.0
51792,62481,1.0
51794,58024,1.0
51799,58139,1.0
51801,52279,1.0
51804,57805,1.0
51806,51891,1.0
51807,63931,1.0
51811,65114,1.0
51813,54178,1.0
51813,54978,1.0
51813,61625,1.0
51813,51813,1.0
51816,68756,2.0
51818,66046,1.0
51819,63555,2.0
51819,62397,1.0
51819,52146,1.0
51820,70457,1.0
51821,54455,1.0
51825,69690,1.0
51828,62034,1.0
51829,53461,1.0
51836,61586,1.0
51841,62865,1.0
51843,60517,1.0
51843,63655,1.0
51843,70063,1.0
51843,64184,1.0
51843,63931,1.0
51843,68108,1.0
51843,54455,1.0
51843,60687,3.0
51843,54820,1.0
51843,57715,1.0
51843,52072,1.0
51843,65821,1.0
51843,52013,1.0
51843,59107,1.0
51846,70070,1.0
51850,66112,1.0
51850,71430,1.0
51850,69359,1.0
51850,60115,1.0
51850,65851,1.0
51850,66986,1.0
51850,57843,1.0
51850,52750,1.0
51850,66281,1.0
51850,70589,1.0
51850,68522,1.0
51850,52262,1.0
51850,54325,1.0
51850,66504,1.0
51850,56732,1.0
51850,61055,1.0
51850,58831,1.0
51850,58582,1.0
51850,65176,1.0
51850,59808,1.0
51850,71393,1.0
51850,69569,1.0
51850,70677,1.0
51850,53569,1.0
51850,52250,3.0
51850,51850,1.0
51850,63041,1.0
51850,65085,1.0
51850,65542,1.0
51850,52423,1.0
51850,51859,1.0
51850,55260,1.0
51850,68178,1.0
51850,59422,1.0
51850,53984,1.0
51850,52431,1.0
51850,52710,1.0
51850,68607,1.0
51853,54455,1.0
51853,64184,1.0
51854,65425,1.0
51855,51891,2.0
51855,53238,1.0
51855,70457,1.0
51856,54820,1.0
51857,60687,2.0
51858,61568,1.0
51859,63931,3.0
51859,59155,1.0
51859,52176,1.0
51861,53487,1.0
51861,65611,1.0
51866,61018,1.0
51867,70782,1.0
51868,71065,1.0
51870,71065,1.0
51872,57805,1.0
51873,65535,1.0
51874,58139,1.0
51878,68160,1.0
51884,71086,1.0
51885,61905,1.0
51887,68955,1.0
51888,61728,1.0
51889,57805,1.0
51891,64316,3.0
51891,65969,1.0
51891,62126,1.0
51891,61574,2.0
51891,70457,1.0
51891,58232,21.0
51891,53734,2.0
